,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
18799,0.052783193,41.0,0.0,0.090217021,8800.0,9.0,0.0,0.0,0.0,1.0,0
18800,0.302361239,53.0,0.0,2395.0,0.0,20.0,0.0,1.0,0.0,0.0,0
18801,0.030803595,42.0,0.0,0.272451348,5600.0,6.0,0.0,1.0,0.0,1.0,0
18802,1.0308732729999999,55.0,0.0,0.624959164,3060.0,10.0,0.0,1.0,0.0,2.0,0
18803,0.0,41.0,0.0,0.0,3507.0,3.0,0.0,0.0,0.0,3.0,0
18804,0.628980157,37.0,0.0,0.293683812,5287.0,10.0,0.0,1.0,0.0,0.0,0
18805,0.060820728,51.0,0.0,2717.0,5400.0,8.0,0.0,2.0,0.0,0.0,0
18806,0.46391317,58.0,0.0,0.7268243329999999,7906.0,15.0,0.0,2.0,0.0,0.0,1
18807,1.265759511,53.0,3.0,960.0,5400.0,7.0,3.0,0.0,1.0,0.0,0
18808,0.675177494,41.0,0.0,0.462659789,4458.0,10.0,0.0,1.0,0.0,2.0,0
18809,0.6043111870000001,34.0,0.0,0.433184374,13873.0,6.0,0.0,2.0,0.0,0.0,0
18810,0.012104626,64.0,0.0,0.345751931,2200.0,3.0,0.0,1.0,0.0,0.0,0
18811,0.040219988,25.0,0.0,0.414654455,1200.0,7.0,0.0,0.0,0.0,0.0,0
18812,0.462417982,43.0,0.0,1.416861046,3000.0,12.0,0.0,1.0,0.0,0.0,1
18813,0.08409700099999999,44.0,0.0,1391.0,5400.0,7.0,0.0,1.0,0.0,0.0,0
18814,0.048632523,58.0,0.0,2793.0,5400.0,11.0,0.0,1.0,0.0,0.0,0
18815,0.0005199790000000001,62.0,0.0,4011.0,5400.0,7.0,0.0,1.0,0.0,0.0,0
18816,0.204613128,34.0,0.0,0.114710823,4166.0,6.0,0.0,0.0,0.0,0.0,0
18817,0.43650423299999996,48.0,0.0,983.0,5400.0,3.0,0.0,1.0,0.0,0.0,0
18818,0.005281157,43.0,0.0,0.215544265,9250.0,7.0,0.0,2.0,0.0,2.0,0
18819,0.070898734,74.0,0.0,3884.0,5400.0,13.0,0.0,4.0,0.0,0.0,0
18820,1.00839832,24.0,3.0,534.0,5400.0,3.0,0.0,0.0,1.0,0.0,0
18821,0.236105864,51.0,0.0,0.36560346200000005,6238.0,11.0,0.0,2.0,0.0,0.0,0
18822,0.48994539600000003,54.0,0.0,0.246198709,4800.0,6.0,0.0,0.0,0.0,0.0,0
18823,0.7658686720000001,54.0,1.0,0.503070782,13025.0,20.0,0.0,3.0,0.0,0.0,0
18824,0.24591834899999998,33.0,0.0,0.214062875,8333.0,9.0,0.0,0.0,0.0,1.0,0
18825,0.9999998999999999,60.0,0.0,0.40584166,1300.0,2.0,0.0,0.0,0.0,0.0,0
18826,0.295551389,46.0,1.0,0.514271065,5850.0,6.0,0.0,1.0,0.0,1.0,1
18827,0.652207275,64.0,0.0,0.488975779,18413.0,8.0,0.0,3.0,0.0,0.0,0
18828,0.188761426,63.0,0.0,649.0,5400.0,11.0,0.0,1.0,0.0,0.0,0
18829,0.0,38.0,0.0,5905.0,5400.0,4.0,1.0,2.0,0.0,0.0,1
18830,0.067155474,54.0,0.0,0.142200992,5442.0,2.0,0.0,1.0,0.0,0.0,0
18831,0.41861986,56.0,0.0,0.41115550799999995,12262.0,10.0,0.0,3.0,0.0,3.0,0
18832,0.021738271,76.0,0.0,15.0,5400.0,4.0,0.0,0.0,0.0,0.0,0
18833,0.812319694,50.0,0.0,0.49614395899999997,3500.0,4.0,1.0,1.0,0.0,1.0,0
18834,0.070530237,70.0,0.0,274.0,5400.0,5.0,0.0,1.0,0.0,0.0,0
18835,0.830033993,43.0,0.0,0.14735291,9500.0,5.0,0.0,0.0,0.0,0.0,0
18836,0.012210343,76.0,0.0,0.358526216,4233.0,11.0,0.0,2.0,0.0,0.0,0
18837,0.620575787,70.0,0.0,5863.0,5400.0,9.0,0.0,2.0,0.0,0.0,0
18838,0.023740132999999997,68.0,0.0,0.12001432199999999,13964.0,16.0,0.0,0.0,0.0,2.0,0
18839,0.298904618,73.0,0.0,0.215270414,6600.0,18.0,0.0,0.0,2.0,0.0,0
18840,0.198192382,61.0,0.0,0.348287254,5750.0,19.0,0.0,2.0,0.0,0.0,0
18841,0.086948051,54.0,0.0,0.225321615,7850.0,7.0,0.0,1.0,0.0,1.0,0
18842,0.040576482999999997,63.0,0.0,0.675601868,13914.0,11.0,0.0,1.0,0.0,0.0,0
18843,0.34101690100000004,44.0,0.0,0.919292852,1300.0,8.0,0.0,1.0,1.0,0.0,0
18844,0.0,49.0,0.0,2061.0,5400.0,12.0,0.0,1.0,0.0,0.0,0
18845,0.09903638199999999,76.0,0.0,1937.0,5400.0,6.0,0.0,2.0,0.0,0.0,0
18846,0.245659077,47.0,0.0,0.295952648,6250.0,8.0,0.0,1.0,0.0,2.0,0
18847,0.0,64.0,0.0,0.727462437,9583.0,12.0,0.0,3.0,0.0,0.0,0
18848,0.9999998999999999,57.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,1
18849,0.038791431,33.0,0.0,0.303198887,2875.0,6.0,0.0,1.0,0.0,0.0,0
18850,0.19056564399999998,50.0,2.0,0.23121524100000002,8450.0,11.0,0.0,2.0,0.0,1.0,0
18851,0.07458531,63.0,0.0,0.022391044,2500.0,4.0,0.0,0.0,0.0,0.0,0
18852,0.087957669,73.0,0.0,117.0,5400.0,6.0,0.0,0.0,0.0,0.0,0
18853,0.834839454,36.0,1.0,0.212615792,6800.0,10.0,1.0,0.0,3.0,3.0,1
18854,0.164691765,44.0,0.0,0.122386013,2916.0,4.0,0.0,0.0,0.0,0.0,0
18855,0.07013602599999999,47.0,0.0,0.247672253,12350.0,11.0,0.0,2.0,0.0,2.0,0
18856,0.5958596629999999,51.0,1.0,0.499013208,6586.0,9.0,0.0,1.0,0.0,1.0,0
18857,0.062479901,51.0,2.0,0.329711353,15000.0,15.0,0.0,4.0,0.0,0.0,0
18858,0.0,65.0,0.0,0.20243266699999998,5754.0,6.0,0.0,1.0,0.0,0.0,0
18859,0.716128387,29.0,0.0,0.35405271,2010.0,3.0,0.0,0.0,0.0,1.0,0
18860,0.071393361,72.0,0.0,1221.0,5400.0,8.0,0.0,1.0,0.0,0.0,0
18861,0.482099295,43.0,0.0,0.36181408200000004,3990.0,13.0,0.0,0.0,0.0,1.0,0
18862,0.34234335200000005,59.0,0.0,0.48092613,4534.0,12.0,0.0,2.0,0.0,4.0,0
18863,0.002236979,74.0,0.0,0.210197451,4000.0,11.0,0.0,0.0,0.0,1.0,0
18864,0.033341768,65.0,0.0,1.8268109909999999,1200.0,13.0,0.0,1.0,0.0,0.0,0
18865,0.004405722,48.0,0.0,0.00046500800000000004,4300.0,4.0,0.0,0.0,0.0,0.0,0
18866,0.001212121,62.0,0.0,1116.0,0.0,13.0,0.0,1.0,0.0,0.0,0
18867,0.00539851,63.0,0.0,7.0,5400.0,9.0,0.0,0.0,0.0,0.0,0
18868,0.470355433,53.0,0.0,0.419834903,8600.0,12.0,0.0,2.0,0.0,0.0,0
18869,0.0,76.0,0.0,0.089254881,15057.0,6.0,0.0,1.0,0.0,1.0,0
18870,0.000327861,56.0,0.0,0.185227855,7811.0,4.0,0.0,1.0,0.0,0.0,0
18871,0.39757864,36.0,0.0,0.01743721,6250.0,4.0,0.0,0.0,0.0,1.0,0
18872,0.183085055,47.0,0.0,0.814069038,3823.0,9.0,0.0,2.0,0.0,1.0,0
18873,0.08793406599999999,39.0,0.0,0.369979224,5775.0,10.0,0.0,2.0,0.0,2.0,0
18874,0.070315621,52.0,0.0,0.162087465,6150.0,15.0,0.0,1.0,0.0,3.0,0
18875,0.070994084,32.0,0.0,0.669332667,4000.0,7.0,0.0,2.0,0.0,0.0,0
18876,0.086924233,65.0,0.0,2237.0,0.0,12.0,0.0,2.0,0.0,0.0,0
18877,0.0,48.0,1.0,0.13796550900000001,4000.0,3.0,1.0,0.0,0.0,3.0,0
18878,0.04257931400000001,56.0,0.0,0.17391748399999998,9791.0,12.0,0.0,1.0,0.0,0.0,0
18879,0.023532407999999998,50.0,0.0,0.600721421,3603.0,11.0,0.0,1.0,0.0,0.0,0
18880,0.016439198999999998,48.0,0.0,0.40449438200000004,5695.0,10.0,0.0,3.0,0.0,0.0,0
18881,0.09259074099999999,48.0,0.0,0.135318298,9000.0,3.0,0.0,0.0,0.0,2.0,0
18882,0.321678322,24.0,0.0,0.009988901,900.0,1.0,0.0,0.0,0.0,0.0,0
18883,0.297816788,43.0,0.0,0.542639659,7750.0,6.0,0.0,2.0,0.0,2.0,0
18884,0.319004959,55.0,1.0,0.243014493,17249.0,9.0,0.0,2.0,0.0,1.0,0
18885,0.0,52.0,0.0,0.360159658,10772.0,10.0,0.0,1.0,0.0,4.0,0
18886,0.070773663,84.0,2.0,1332.0,5400.0,9.0,1.0,1.0,0.0,0.0,0
18887,0.043023924000000005,62.0,0.0,0.19895288,9167.0,9.0,0.0,1.0,0.0,0.0,0
18888,0.967127055,41.0,0.0,0.127338943,7962.0,4.0,0.0,0.0,0.0,2.0,0
18889,0.01835474,58.0,0.0,924.0,5400.0,4.0,0.0,1.0,0.0,0.0,0
18890,0.0,32.0,0.0,0.20084865600000001,2120.0,5.0,0.0,0.0,1.0,0.0,0
18891,0.612506455,56.0,1.0,0.155066418,18217.0,9.0,0.0,1.0,0.0,0.0,0
18892,0.6087722289999999,42.0,0.0,0.490434143,5435.0,12.0,0.0,1.0,0.0,1.0,0
18893,0.765865852,71.0,0.0,0.053208642,3100.0,2.0,0.0,0.0,0.0,0.0,0
18894,0.115224041,59.0,0.0,2526.0,0.0,21.0,0.0,2.0,0.0,0.0,0
18895,0.020979021,25.0,1.0,0.244958678,3024.0,5.0,3.0,0.0,3.0,3.0,1
18896,0.018641515,60.0,0.0,21.0,5400.0,4.0,0.0,0.0,0.0,0.0,0
18897,0.37780062299999995,40.0,0.0,0.18124836800000002,3828.0,3.0,0.0,0.0,0.0,4.0,0
18898,0.010942277,60.0,0.0,0.582382874,5698.0,17.0,0.0,2.0,0.0,0.0,1
18899,0.364333391,72.0,1.0,0.7649854770000001,3786.0,8.0,0.0,2.0,0.0,0.0,0
18900,0.937503125,43.0,4.0,0.437582563,12111.0,15.0,0.0,4.0,0.0,2.0,1
18901,0.9772756779999999,63.0,0.0,0.26171498600000004,11416.0,12.0,0.0,1.0,0.0,1.0,0
18902,0.950161405,28.0,0.0,1.398000909,2200.0,11.0,0.0,2.0,0.0,0.0,1
18903,0.18030642300000002,38.0,0.0,3386.0,5400.0,6.0,0.0,1.0,0.0,0.0,0
18904,0.907610398,58.0,0.0,1386.0,5400.0,8.0,0.0,0.0,0.0,0.0,0
18905,0.04117537,46.0,0.0,0.391725768,4229.0,6.0,0.0,1.0,0.0,0.0,0
18906,0.011471816000000001,68.0,0.0,0.151056596,15000.0,6.0,0.0,1.0,0.0,0.0,0
18907,0.124487551,66.0,0.0,0.082039911,450.0,2.0,0.0,0.0,0.0,1.0,0
18908,0.38922155700000005,32.0,0.0,0.278585859,4949.0,5.0,0.0,1.0,2.0,2.0,0
18909,0.018493683,32.0,0.0,0.028942116,9017.0,7.0,0.0,0.0,0.0,0.0,0
18910,0.279744051,24.0,0.0,41.0,5400.0,2.0,0.0,0.0,0.0,0.0,0
18911,0.002466584,48.0,0.0,0.309957739,7571.0,3.0,0.0,1.0,0.0,1.0,0
18912,0.03371341,82.0,0.0,0.004559635,8333.0,6.0,0.0,0.0,0.0,0.0,0
18913,0.076017868,42.0,0.0,0.388522296,5000.0,8.0,0.0,1.0,0.0,0.0,0
18914,0.319803014,42.0,0.0,0.33493541600000004,3328.0,9.0,0.0,0.0,0.0,2.0,0
18915,0.00091934,31.0,0.0,0.030987635,6550.0,8.0,0.0,0.0,0.0,1.0,0
18916,0.071967694,62.0,0.0,0.26752583,9000.0,7.0,0.0,1.0,0.0,0.0,0
18917,0.12099654300000001,67.0,0.0,1331.0,5400.0,4.0,0.0,1.0,0.0,0.0,0
18918,0.0,79.0,1.0,2.0,5400.0,6.0,0.0,0.0,0.0,0.0,0
18919,0.9999998999999999,74.0,0.0,0.312912473,15000.0,9.0,0.0,2.0,0.0,0.0,0
18920,0.07501927,73.0,0.0,0.021948524,6332.0,14.0,0.0,0.0,0.0,0.0,0
18921,0.005694473,56.0,0.0,6.0,5400.0,8.0,0.0,0.0,0.0,0.0,0
18922,0.0,46.0,0.0,0.423255335,9700.0,7.0,0.0,2.0,0.0,4.0,0
18923,0.43660789299999997,37.0,0.0,0.191292424,5833.0,10.0,0.0,0.0,0.0,1.0,0
18924,0.016703138,61.0,0.0,0.002529156,7116.0,5.0,0.0,0.0,0.0,0.0,0
18925,0.0,79.0,0.0,0.008997001,3000.0,7.0,0.0,0.0,0.0,0.0,0
18926,0.014507008,91.0,0.0,7.0,5400.0,1.0,0.0,0.0,0.0,0.0,0
18927,0.9999998999999999,47.0,0.0,0.309569685,4670.0,5.0,0.0,1.0,0.0,3.0,0
18928,0.0,60.0,0.0,0.043952548,22000.0,15.0,0.0,1.0,0.0,2.0,0
18929,0.121694988,59.0,0.0,0.272658854,9300.0,17.0,0.0,1.0,0.0,1.0,0
18930,0.9999998999999999,54.0,0.0,0.364353631,4942.0,3.0,0.0,1.0,0.0,0.0,0
18931,0.010117326,64.0,0.0,3290.0,5400.0,21.0,0.0,3.0,0.0,0.0,0
18932,0.16691883,52.0,0.0,0.218742107,3958.0,21.0,0.0,1.0,0.0,2.0,0
18933,0.045573498,63.0,0.0,0.026293822999999997,2395.0,5.0,0.0,0.0,0.0,0.0,0
18934,0.77279919,46.0,0.0,0.25165155899999997,6508.0,11.0,0.0,0.0,0.0,0.0,1
18935,0.148718884,32.0,0.0,0.152358183,4600.0,9.0,0.0,0.0,0.0,0.0,0
18936,0.133605059,55.0,0.0,0.173091511,14500.0,15.0,0.0,2.0,0.0,0.0,1
18937,0.32140221399999996,62.0,1.0,1.140964759,4000.0,20.0,0.0,2.0,0.0,0.0,0
18938,0.04063034,34.0,0.0,0.131875133,4708.0,2.0,0.0,0.0,0.0,0.0,0
18939,0.265780731,50.0,1.0,0.00031994900000000004,6250.0,1.0,0.0,0.0,0.0,0.0,0
18940,0.692202051,55.0,1.0,0.5793682529999999,2500.0,9.0,0.0,1.0,0.0,2.0,0
18941,0.525644627,37.0,1.0,0.184450488,6250.0,8.0,0.0,0.0,0.0,0.0,0
18942,0.04027756,62.0,0.0,0.367351651,4330.0,15.0,0.0,1.0,0.0,1.0,0
18943,0.647934269,58.0,0.0,0.164018537,6041.0,4.0,0.0,1.0,1.0,1.0,0
18944,0.019509408,79.0,0.0,0.003332479,3900.0,5.0,0.0,0.0,0.0,0.0,0
18945,0.004956378,71.0,0.0,0.521220385,5866.0,13.0,0.0,2.0,0.0,0.0,0
18946,0.0,67.0,1.0,0.599894012,5660.0,18.0,3.0,1.0,0.0,0.0,0
18947,0.9999998999999999,24.0,2.0,0.062256809,3083.0,2.0,0.0,0.0,0.0,0.0,0
18948,0.97102351,55.0,0.0,0.354475276,4792.0,12.0,0.0,0.0,0.0,2.0,0
18949,0.8339616590000001,75.0,1.0,0.659608746,4344.0,14.0,0.0,1.0,1.0,0.0,0
18950,0.00519896,23.0,0.0,0.002436054,820.0,2.0,0.0,0.0,0.0,0.0,0
18951,0.0,47.0,0.0,0.36457957399999996,5400.0,8.0,0.0,3.0,0.0,0.0,0
18952,0.001303781,33.0,2.0,0.6057759220000001,2873.0,15.0,0.0,1.0,0.0,1.0,1
18953,0.008712098,46.0,0.0,0.305663305,3866.0,15.0,0.0,1.0,0.0,2.0,0
18954,0.087326797,63.0,0.0,0.423201063,15800.0,16.0,0.0,2.0,0.0,0.0,0
18955,0.16928738699999998,46.0,0.0,0.258103605,3300.0,6.0,0.0,1.0,0.0,2.0,0
18956,0.279544091,26.0,0.0,0.258458647,2127.0,4.0,0.0,0.0,0.0,0.0,0
18957,0.9999998999999999,56.0,0.0,0.033808983,12333.0,1.0,0.0,0.0,0.0,2.0,0
18958,0.997001499,34.0,1.0,0.616011505,2085.0,8.0,3.0,1.0,4.0,0.0,1
18959,0.020227313,52.0,0.0,0.840239913,1833.0,14.0,0.0,2.0,0.0,0.0,0
18960,0.009377360999999999,68.0,0.0,6.0,5400.0,8.0,0.0,0.0,0.0,0.0,0
18961,0.08510410300000001,38.0,0.0,2099.0,5400.0,7.0,0.0,1.0,0.0,0.0,0
18962,0.9999998999999999,52.0,0.0,0.277163045,7500.0,4.0,0.0,1.0,0.0,0.0,0
18963,0.092005893,65.0,0.0,0.404120944,12666.0,15.0,0.0,1.0,0.0,0.0,0
18964,0.011068834,47.0,1.0,0.21276969,5700.0,10.0,0.0,2.0,1.0,0.0,0
18965,0.09996461699999999,54.0,0.0,4909.0,5400.0,19.0,0.0,2.0,0.0,0.0,0
18966,0.044147793,33.0,0.0,0.056074766,9094.0,5.0,0.0,0.0,0.0,1.0,0
18967,0.028702848,56.0,0.0,0.763310858,4300.0,21.0,0.0,4.0,0.0,0.0,0
18968,0.101094945,32.0,0.0,160.0,5400.0,5.0,0.0,0.0,0.0,0.0,0
18969,0.499459459,59.0,1.0,0.684433837,3770.0,7.0,0.0,2.0,1.0,0.0,0
18970,0.291052313,52.0,1.0,42.0,5400.0,3.0,2.0,0.0,0.0,0.0,1
18971,0.01020865,64.0,0.0,0.35983522100000004,4854.0,22.0,0.0,1.0,0.0,1.0,0
18972,0.018475688,49.0,0.0,0.162335066,2500.0,6.0,0.0,0.0,0.0,1.0,0
18973,0.9632760659999999,48.0,0.0,2507.0,5400.0,5.0,0.0,1.0,0.0,0.0,0
18974,0.724220984,52.0,0.0,0.09344290599999999,17400.0,4.0,0.0,0.0,0.0,2.0,0
18975,0.060975787999999996,61.0,0.0,0.020847231,5995.0,6.0,0.0,0.0,0.0,1.0,0
18976,0.002185373,80.0,0.0,0.004246285,14600.0,18.0,0.0,0.0,0.0,0.0,0
18977,0.005959476,64.0,0.0,0.267475036,1401.0,9.0,0.0,0.0,0.0,0.0,0
18978,0.036136134,65.0,0.0,0.012158055,6250.0,6.0,0.0,0.0,0.0,1.0,0
18979,0.642969408,55.0,2.0,0.519810896,4441.0,11.0,0.0,2.0,0.0,1.0,0
18980,1.036943418,31.0,0.0,0.553264019,5866.0,5.0,1.0,1.0,0.0,0.0,1
18981,0.268546291,72.0,0.0,0.00810972,8384.0,2.0,0.0,0.0,0.0,1.0,0
18982,0.9442569679999999,34.0,1.0,0.431991581,3800.0,4.0,2.0,0.0,1.0,1.0,1
18983,0.01685078,52.0,0.0,0.493617021,2584.0,12.0,0.0,1.0,0.0,0.0,0
18984,0.627030674,58.0,0.0,0.38048956100000003,8333.0,5.0,0.0,1.0,0.0,2.0,0
18985,0.0,76.0,1.0,0.014978468,5340.0,4.0,0.0,0.0,0.0,0.0,0
18986,0.21725307100000002,78.0,0.0,0.476149672,3500.0,20.0,0.0,0.0,0.0,0.0,0
18987,0.329788201,57.0,0.0,0.196341065,3060.0,5.0,0.0,0.0,0.0,0.0,0
18988,0.01569177,63.0,0.0,0.507323569,750.0,6.0,0.0,0.0,0.0,0.0,0
18989,0.03848729,24.0,0.0,52.0,0.0,7.0,0.0,0.0,0.0,0.0,0
18990,0.296600755,37.0,0.0,0.148401203,3658.0,6.0,1.0,0.0,0.0,0.0,0
18991,0.1844013,42.0,0.0,0.45392065,3200.0,6.0,2.0,1.0,0.0,0.0,1
18992,0.718070636,47.0,0.0,0.825490807,3208.0,9.0,0.0,1.0,0.0,0.0,0
18993,0.0,41.0,0.0,2643.0,5400.0,5.0,0.0,1.0,0.0,0.0,0
18994,0.02023631,61.0,0.0,0.117941152,12200.0,8.0,0.0,1.0,0.0,0.0,0
18995,0.118750595,41.0,0.0,0.331678252,5034.0,3.0,0.0,1.0,0.0,0.0,0
18996,0.952655667,48.0,1.0,0.6932515340000001,2770.0,5.0,0.0,1.0,0.0,1.0,0
18997,0.0,43.0,0.0,0.23792357600000003,4160.0,4.0,0.0,2.0,0.0,0.0,0
18998,0.9999998999999999,42.0,0.0,0.860342345,6250.0,9.0,0.0,4.0,0.0,1.0,0
18999,0.0127904,54.0,0.0,0.009406231999999999,1700.0,5.0,0.0,0.0,0.0,0.0,0
19000,0.021458879,55.0,0.0,0.172063687,13000.0,7.0,0.0,2.0,0.0,2.0,0
19001,0.009110909,85.0,0.0,13.0,5400.0,5.0,0.0,0.0,0.0,0.0,0
19002,0.09191954199999999,79.0,0.0,0.00685649,10500.0,9.0,0.0,0.0,0.0,0.0,0
19003,0.021385919,42.0,1.0,0.550190225,3416.0,6.0,0.0,2.0,0.0,2.0,0
19004,0.022569816,63.0,0.0,0.292341532,5000.0,7.0,0.0,1.0,0.0,0.0,0
19005,0.003942737,73.0,0.0,0.063752047,7936.0,8.0,0.0,0.0,0.0,0.0,0
19006,0.7897367540000001,54.0,0.0,0.08938212400000001,5000.0,5.0,0.0,0.0,0.0,3.0,0
19007,0.26618503,49.0,0.0,0.17964550899999998,40000.0,16.0,0.0,3.0,0.0,3.0,0
19008,0.024198387000000002,60.0,0.0,0.001809351,10500.0,6.0,0.0,0.0,0.0,0.0,0
19009,0.047724174,66.0,0.0,0.75812094,2000.0,11.0,0.0,1.0,0.0,1.0,0
19010,0.020621178,58.0,0.0,0.471264368,8003.0,9.0,0.0,3.0,0.0,1.0,0
19011,0.053067135999999994,39.0,1.0,0.795585839,6750.0,7.0,0.0,2.0,0.0,2.0,0
19012,0.023142201,56.0,0.0,0.6151631479999999,2083.0,8.0,0.0,0.0,0.0,0.0,0
19013,0.9999998999999999,63.0,0.0,0.662594087,9166.0,9.0,0.0,4.0,0.0,0.0,0
19014,0.163733239,41.0,0.0,0.47417983,3291.0,8.0,0.0,1.0,0.0,1.0,0
19015,0.36886916399999997,56.0,0.0,0.348804856,7906.0,11.0,0.0,2.0,0.0,3.0,0
19016,0.047612362000000005,54.0,0.0,2899.0,5400.0,12.0,0.0,2.0,0.0,0.0,0
19017,0.458646868,65.0,0.0,0.21562237199999998,9511.0,3.0,0.0,2.0,0.0,0.0,0
19018,0.219919902,51.0,0.0,0.353223484,6250.0,9.0,0.0,2.0,0.0,1.0,0
19019,0.040875486,66.0,0.0,2094.0,5400.0,5.0,0.0,1.0,0.0,2.0,0
19020,0.151946145,60.0,0.0,816.0,5400.0,15.0,0.0,1.0,0.0,0.0,0
19021,1.023255814,33.0,1.0,0.003911343,2300.0,1.0,3.0,0.0,0.0,3.0,1
19022,0.002461826,57.0,0.0,0.588524842,6500.0,13.0,0.0,1.0,0.0,0.0,0
19023,0.772901946,47.0,0.0,0.5282779320000001,8663.0,7.0,0.0,2.0,1.0,0.0,1
19024,0.192339553,48.0,0.0,0.415448188,3145.0,5.0,0.0,1.0,0.0,1.0,0
19025,0.192877999,77.0,0.0,0.14538846,2200.0,12.0,0.0,0.0,0.0,0.0,0
19026,0.0067961919999999995,77.0,0.0,0.41393079,2253.0,13.0,0.0,1.0,0.0,0.0,0
19027,0.029815457000000004,48.0,0.0,0.26991003,3000.0,16.0,0.0,1.0,0.0,0.0,0
19028,0.017043518,43.0,0.0,0.10821382,2300.0,6.0,0.0,0.0,0.0,1.0,0
19029,0.21965449899999998,63.0,1.0,3511.0,5400.0,12.0,0.0,2.0,0.0,0.0,0
19030,0.739500356,41.0,3.0,0.53334763,9325.0,8.0,0.0,2.0,0.0,0.0,0
19031,0.9024097590000001,57.0,1.0,4921.0,5400.0,9.0,0.0,4.0,2.0,0.0,1
19032,0.038209737,34.0,0.0,0.050894910999999994,10000.0,9.0,0.0,0.0,0.0,1.0,0
19033,0.0,51.0,0.0,0.000689417,2900.0,3.0,0.0,0.0,0.0,0.0,0
19034,0.9999998999999999,39.0,0.0,0.008336354,2758.0,1.0,0.0,0.0,0.0,0.0,0
19035,0.0024999479999999997,67.0,0.0,123.0,5400.0,7.0,0.0,1.0,0.0,0.0,0
19036,0.269461078,34.0,0.0,0.23091572800000001,6300.0,5.0,0.0,0.0,3.0,4.0,1
19037,0.0,24.0,0.0,0.0,2500.0,1.0,0.0,0.0,0.0,0.0,0
19038,0.009114505,55.0,0.0,0.309885228,2700.0,21.0,0.0,1.0,0.0,0.0,0
19039,0.003084516,45.0,0.0,0.247882987,10391.0,8.0,0.0,2.0,0.0,3.0,0
19040,0.248675132,35.0,0.0,0.23907455,3500.0,8.0,0.0,0.0,0.0,0.0,0
19041,0.17050388100000002,60.0,1.0,0.033311126,1500.0,6.0,0.0,0.0,0.0,0.0,0
19042,0.9999998999999999,46.0,0.0,0.0,3571.0,3.0,0.0,0.0,0.0,3.0,0
19043,0.0,41.0,0.0,0.08237114599999999,8400.0,5.0,0.0,1.0,0.0,3.0,0
19044,0.00036733199999999995,62.0,0.0,0.0,4250.0,2.0,0.0,0.0,0.0,1.0,0
19045,0.056875255,58.0,0.0,0.251774823,10000.0,11.0,0.0,1.0,0.0,3.0,0
19046,0.048900070999999996,45.0,0.0,0.097655529,5416.0,4.0,0.0,0.0,0.0,0.0,0
19047,0.9999998999999999,61.0,0.0,0.368894602,5445.0,3.0,1.0,1.0,0.0,0.0,1
19048,0.144152537,62.0,0.0,0.008279338,8333.0,2.0,0.0,0.0,0.0,0.0,0
19049,0.011315364,76.0,0.0,0.079685194,2032.0,3.0,0.0,0.0,0.0,0.0,0
19050,0.035623226,36.0,0.0,0.203579642,10000.0,8.0,0.0,1.0,0.0,1.0,0
19051,0.006382346,61.0,0.0,1690.0,5400.0,16.0,0.0,1.0,0.0,4.0,0
19052,0.00835289,63.0,0.0,0.8040655,7083.0,21.0,0.0,2.0,0.0,0.0,0
19053,0.7648306109999999,51.0,0.0,0.2774422,4800.0,8.0,0.0,1.0,0.0,0.0,0
19054,0.788442312,29.0,0.0,0.07173114900000001,7081.0,3.0,0.0,0.0,0.0,0.0,0
19055,0.01522058,39.0,0.0,28.0,5400.0,9.0,0.0,0.0,0.0,0.0,0
19056,0.564604368,66.0,0.0,0.43352215899999996,3000.0,9.0,0.0,0.0,0.0,1.0,0
19057,0.929868562,46.0,3.0,0.580886505,7083.0,12.0,1.0,2.0,1.0,1.0,1
19058,0.0,43.0,0.0,1.5119976000000002,3333.0,10.0,0.0,1.0,0.0,3.0,0
19059,0.168494735,32.0,1.0,0.34489923100000003,9625.0,7.0,0.0,2.0,0.0,1.0,0
19060,0.771467572,47.0,2.0,0.268178546,8333.0,9.0,0.0,0.0,0.0,1.0,1
19061,0.01159768,33.0,0.0,0.012766241000000001,30000.0,4.0,0.0,0.0,0.0,0.0,0
19062,0.222574752,63.0,0.0,2506.0,5400.0,7.0,0.0,2.0,0.0,0.0,0
19063,0.327561224,39.0,0.0,0.44555544399999997,10000.0,16.0,0.0,2.0,0.0,1.0,0
19064,0.0016128170000000001,33.0,0.0,0.37572848799999997,5833.0,6.0,0.0,1.0,0.0,2.0,0
19065,0.7688536220000001,30.0,0.0,783.0,5400.0,7.0,0.0,0.0,0.0,2.0,0
19066,0.950825458,47.0,1.0,0.37841811200000003,3400.0,6.0,0.0,1.0,0.0,3.0,0
19067,0.667771474,27.0,0.0,0.274493002,3500.0,8.0,0.0,0.0,0.0,2.0,0
19068,0.9999998999999999,46.0,2.0,0.25236934699999997,3692.0,4.0,2.0,0.0,0.0,2.0,1
19069,0.021342247,67.0,0.0,0.104827586,7249.0,5.0,0.0,1.0,0.0,0.0,0
19070,0.291440761,34.0,0.0,0.266369558,5833.0,5.0,0.0,1.0,0.0,1.0,0
